rank,category,product_link,name,avg_rating,review link,rating_count,prime,Images
29,grocery,/Oreo-Seasonal-Peppermint-Chocolate-Sandwich/dp/B07HX37DBT/,"            OREO Chocolate Sandwich Cookies, Limited Edition Peppermint Bark Flavor Creme, 1 Resealable Pack, 10.7 Ounce        ",4.6 out of 5 stars,/product-reviews/B07HX37DBT/,40,no prime,6
30,grocery,/English-Holiday-Christmas-Crackers-Pack/dp/B07XK186CX/,"            English Holiday Christmas Crackers, Pack of 12 - Bows and Berries, 10"" Traditional w/Gift Box        ",5.0 out of 5 stars,/product-reviews/B07XK186CX/,2,no prime,1
31,grocery,/Soeos-Premium-Peppercorns-Grinder-CERTIFIED/dp/B07Y3YL411/,"            Soeos Premium Whole Black Peppercorns 18oz, (TOP GRADE), Black Peppercorns for Grinder Refill, NON-GMO, KOSHER CERTIFIED, Whole black Peppercorns Bulk, 18oz. (1 Pack)        ",5.0 out of 5 stars,/product-reviews/B07Y3YL411/,11,prime,7
32,grocery,/Fantastic-Christmas-Thanksgiving-Sympathy-Delivery/dp/B07Y2DYWJ9/,"            Holiday Nuts Gift Basket | Fresh Sweet & Salty Dry Roasted Gourmet Nuts | Fantastic Food Gift Basket for Christmas, Thanksgiving, Holiday, Sympathy, Family, Men & Women | Prime Delivery        ",4.9 out of 5 stars,/product-reviews/B07Y2DYWJ9/,37,prime,6
33,grocery,/Fannie-May-Meltaways-Chocolate-Christmas/dp/B07YCWVR8W/,"            Fannie May Holiday Wrap Mint Meltaways, Milk Chocolate & Pastel Candy With A Mint Chocolate Center, Christmas Candy Gift Box, 1 Lb        ",3.7 out of 5 stars,/product-reviews/B07YCWVR8W/,4,prime,7
34,grocery,/Gesentur-Birthday-Candles-Numbers-Decoration/dp/B07X8VPG79/,"            Gesentur 1 Birthday Candle Numbers Gold Glitter Happy Birthday Numeral for Weddings, Reunions, Theme Party Perfect Baby’s Pet’s Birthday Cake Candle (Number 1) …        ",4.5 out of 5 stars,/product-reviews/B07X8V1SDS/,27,prime,7
35,grocery,/Pork-Panko-Breadcrumbs-Naturally-Gluten-Free/dp/B07XKB63JX/,"            Pork Panko - 0 Carb Pork Rind Breadcrumbs - Keto and Paleo Friendly, Naturally Gluten-Free and Carb-Free (12oz Jar)        ",4.9 out of 5 stars,/product-reviews/B07XKB63JX/,13,prime,7
36,grocery,/SlimFast-Snacks-Chocolate-Caramel-Clusters/dp/B07XM97D94/,"            SlimFast Keto Fat Bomb Snacks, Chocolate Caramel Nut Clusters, 20 Grams, 14 Pack Box        ",3.8 out of 5 stars,/product-reviews/B07XM97D94/,23,prime,7
37,grocery,/DAVIDsTEA-Calendar-Sampler-Holidays-Infusions/dp/B07YLCY5H1/,"            DAVIDsTEA 24 Days of Tea Advent Calendar 2019, Loose Leaf Tea Sampler, Count Down to the Holidays with 24 Teas and Infusions        ",4.7 out of 5 stars,/product-reviews/B07YLCY5H1/,11,no prime,4
38,grocery,/YumEarth-Organic-Mini-Candy-Canes/dp/B07YMMK73J/,            YumEarth Organic Mini Candy Canes        ,4.2 out of 5 stars,/product-reviews/B07YMMK73J/,617,no prime,2
39,grocery,/Oreo-Winter-Chocolate-Sandwich-Cookies/dp/B01M2X99MP/,"            OREO Chocolate Sandwich Cookies, Winter Edition, 1 Resealable Pack (15.35 oz.)        ",4.3 out of 5 stars,/product-reviews/B01M2X99MP/,20,no prime,7
40,grocery,/Dunkin-Donuts-Chocolate-Single-Brewers/dp/B07Y29X1BZ/,"            Dunkin' Donuts Milk Chocolate Hot Cocoa Single Serve K-Cups for Keurig Brewers, 24 Count        ",5.0 out of 5 stars,/product-reviews/B07Y29X1BZ/,4,no prime,4
41,grocery,/No-Cow-Protein-Cinnamon-Friendly/dp/B081FKGRV8/,"            No Cow Protein Bar, Sticky Cinnamon Roll, 22g Plant Based Protein, Keto Friendly, Low Carb, Low Sugar, Dairy Free, Gluten Free, Vegan, High Fiber, Non-GMO, 12Count        ",4.9 out of 5 stars,/product-reviews/B081FKGRV8/,15,prime,3
42,grocery,/Peninsula-Premium-Cocktail-Cherries-Cocktails/dp/B07YSY6NN5/,            Peninsula Premium Cocktail Cherries | Award Winning | For Cocktails and Desserts | American Grown and Made (10.5 oz)        ,4.6 out of 5 stars,/product-reviews/B07YSY6NN5/,7,prime,7
43,grocery,/Little-Debbie-Christmas-Variety-Pack/dp/B07ZZG7SMY/,            Little Debbie Christmas Variety Pack        ,5.0 out of 5 stars,/product-reviews/B07ZZG7SMY/,1,no prime,6
44,grocery,/Brachs-Peppermint-Mini-Candy-Canes/dp/B07ZP8MSYY/,            Brachs Peppermint Mini Candy Canes (260)        ,3.6 out of 5 stars,/product-reviews/B07ZP8MSYY/,36,prime,1
45,grocery,/RiverFinns-Bobs-Mini-Candy-Canes/dp/B081G1H9WB/,"            RiverFinn's Bob's Mini Candy Canes - Individually Wrapped Miniature Peppermint Sticks - Perfect for Christmas Gifts, Holiday Baking, Decorating, Stockings, Crafts, Treat Bags and More! (500 Count)        ",not found,not found,not found,prime,1
46,grocery,/SNICKERS-MUSKETEERS-Chocolate-Holiday-9-5-Ounce/dp/B07YTY6K3C/,"            SNICKERS, TWIX, MILKY WAY and 3 MUSKETEERS Chocolate Holiday Candy Minis Size Variety Mix, 9.5-Ounce Bag        ",not found,not found,not found,no prime,7
47,grocery,/Thoughtfully-Gifts-Holiday-Double-Chocolate/dp/B07QVBB6LF/,"            Thoughtfully Gifts, Holiday Mini Mug Gift Set, Includes Ceramic Mini Mug and Hot Chocolate Mix        ",4.0 out of 5 stars,/product-reviews/B07ZS2BW24/,12,prime,5
48,grocery,/Quest-Nutrition-Tortilla-Style-Protein/dp/B07RQVPYT7/,"            Quest Nutrition Tortilla Style Protein Chips, Ranch, Baked, 1.1 Ounce (Pack of 12)        ",4.3 out of 5 stars,/product-reviews/B07RQVPYT7/,"3,357",prime,7
49,grocery,/Bee-Seasonal-Nashville-Cheese-Gal/dp/B07ZZJC74K/,            Bee Seasonal x Nashville Cheese Gal - Cheese & Honey Pairing Box 001 - 4 x 4 Ounces        ,4.4 out of 5 stars,/product-reviews/B07ZZJC74K/,100,prime,7
50,grocery,/Gingerbread-Decorate-Yourself-Holiday-Activity/dp/B081FHDNQX/,"            Gingerbread House Kit; Build & Decorate It Yourself, Holiday Fun Activity - Includes House Panels, 4 Types of Candies, Icing, Decorating Bag & Tip, Fondant, Bundled With(4) SEWANTA Candy Cup Holders        ",not found,not found,not found,prime,7
51,grocery,/Dirty-Sue-Whiskey-Cocktail-Cherries/dp/B07YLC1FLF/,            Dirty Sue Whiskey Cocktail Cherries (1 Pack)        ,5.0 out of 5 stars,/product-reviews/B07YLC1FLF/,2,no prime,3
52,grocery,/Lakanto-Sugar-Free-Chocolate-Cacao-Almonds/dp/B07Y8XMSXG/,"            Lakanto Sugar-Free Chocolate Bark, 55% Dark Cacao with Almonds and Sea Salt, Keto (5 Ounce)        ",3.9 out of 5 stars,/product-reviews/B07Y8XMSXG/,10,prime,7
53,grocery,/Indonesian-Vanilla-Beans-Gourmet-longer/dp/B07Z87Q9NZ/,"            Indonesian Vanilla Beans - Gourmet Grade A - 6"" or longer (3 Beans)        ",5.0 out of 5 stars,/product-reviews/B07Z87Q9NZ/,17,prime,4
54,grocery,/NEUHAUS-Belgian-Chocolate-Classic-Calendar/dp/B07T4WWM12/,            NEUHAUS Belgian Chocolate 2019 Classic Advent Calendar        ,not found,not found,not found,prime,7
55,grocery,/Twinings-Seasonal-Collection-Flavors-Cup/dp/B07YGZG5BJ/,"            Twinings Black & Herbal Seasonal Tea Bag Collection, 4 Winter Flavors 40 Tea Bags Total with By The Cup Honey Sticks        ",4.6 out of 5 stars,/product-reviews/B07YGZG5BJ/,3,prime,7
56,grocery,/Glittery-Snowflake-Topper-First-Birthday/dp/B07YYV9B49/,"            Glittery Snowflake One Cake Topper,First Birthday Cake Topper - First Birthday Snowflake - Winter Wonderland First Birthday - 1st Birthday Party Decorations        ",not found,not found,not found,prime,4
57,grocery,/Pringles-Limited-Edition-Roasted-Turkey/dp/B07ZGJGB98/,            Pringles Limited Edition Roasted Turkey        ,2.1 out of 5 stars,/product-reviews/B07ZGJGB98/,4,prime,1
58,grocery,/Shortbread-Keto-Co-Naturally-Sweetened/dp/B07XYFRR9W/,"            Shortbread Keto Cookie Mix by Keto and Co | Just 1.3g Net Carbs Per Serving | Gluten Free, Low Carb, No Added Sugar, Naturally Sweetened | (Shortbread Cookies)        ",3.6 out of 5 stars,/product-reviews/B07XYFRR9W/,19,prime,7
59,grocery,/Fannie-May-Chocolate-Assortment-Christmas/dp/B07YCVZMV9/,"            Fannie May Holiday Wrap Colonial Chocolate Assortment, Christmas Candy Gift Box, 1 Lb        ",3.7 out of 5 stars,/product-reviews/B07YCVZMV9/,4,prime,7
60,grocery,/Ferrero-Rocher-Hazelnut-Chocolates-Chocolate/dp/B07W738MG5/,"            Ferrero Rocher Fine Hazelnut Milk Chocolates, 42 Count, 18.5 oz, Chocolate Candy Gift Box, Great Stocking Stuffers        ",4.9 out of 5 stars,/product-reviews/B07W738MG5/,16,no prime,7
61,grocery,/Bistro-Chocolate-Selection-Assorted-Truffles/dp/B07XN4YBGH/,"            Bistro Chocolate Boxed Luxury Selection, Premium Assorted Gift Box, Gourmet Truffles,Natural and Healthy        ",4.5 out of 5 stars,/product-reviews/B07XN4YBGH/,30,prime,7
62,grocery,/Pepperidge-Farm-Seasoned-Stuffing-Classic/dp/B07XVB6884/,            Pepperidge Farm Herb Seasoned Stuffing 12 Oz 2 Bags (Classic)        ,1.0 out of 5 stars,/product-reviews/B07XVB6884/,1,no prime,3
63,grocery,/Bang-Energy-Drink-Creatine-Drinks/dp/B07YF3NYQY/,            Bang Energy Drink with CoQ10 Creatine Miami Cola (12 Drinks)        ,3.2 out of 5 stars,/product-reviews/B07YF3NYQY/,30,no prime,7
64,grocery,/HERSHEYS-Chocolate-Holiday-Parties-Decorations/dp/B07T7H7YJM/,"            HERSHEY'S KISS, Giant Milk Chocolate Candy Kiss for Holiday Parties, Decorations and Gifts, 12 oz.        ",4.5 out of 5 stars,/product-reviews/B07T7H7YJM/,538,prime,5
65,grocery,/Gingerbread-House-Christmas-Village-Yourself/dp/B07YBKJ963/,"            Gingerbread House Kit, Christmas Mini Village Set. Build It Yourself Kit - Includes 4 Sets Of House Panels, 4 Types Of Candies, Fondant, Red & White Icing, Decorating Bags & Tips, Bundled With (4) SEWANTA Candy Cup Holder        ",4.8 out of 5 stars,/product-reviews/B07YBKJ963/,6,no prime,7
66,grocery,/Built-Sample-Energy-Protein-Bars/dp/B081FHLH4B/,"            Built Bar 10 Bar Sample Box Energy and Protein Bars - 100% Real Chocolate - High in Whey Protein and Fiber - Gluten Free, Natural Flavoring, No Preservatives (Sampler Box)        ",4.0 out of 5 stars,/product-reviews/B081FHLH4B/,33,no prime,1
67,grocery,/Built-Pack-Energy-Protein-Bars/dp/B07ZG6YKKF/,"            Built Bar 18 Pack Energy and Protein Bars - 100% Real Chocolate - High in Whey Protein and Fiber - Gluten Free, Natural Flavoring, No Preservatives (Coconut Almond)        ",4.0 out of 5 stars,/product-reviews/B07ZG6YKKF/,33,prime,6
68,grocery,/Bakers-Corner-Sprinkles-Christmas-Decorating/dp/B07Z321XYT/,            Bakers Corner Assorted Holiday Sprinkles for Christmas Cookie and all Baking Decorating 6 Cell Jar 6.7 oz        ,5.0 out of 5 stars,/product-reviews/B07Z321XYT/,1,prime,5
69,grocery,/Quest-Nutrition-Tortilla-Style-Protein/dp/B07RWP9HW5/,"            Quest Nutrition Tortilla Style Protein Chips, Chili Lime, Baked, 1.1 Ounce (Pack of 12)        ",4.3 out of 5 stars,/product-reviews/B07RWP9HW5/,"3,357",prime,7
70,grocery,/Welchs-Fruit-Snacks-Berries-Cherries/dp/B07Z5PMBM1/,"            Welch's Fruit Snacks Mixed Fruit & Berries n Cherries Combo Pack, 110 Count        ",4.6 out of 5 stars,/product-reviews/B07Z5PMBM1/,"1,884",prime,7
71,grocery,/Built-Pack-Energy-Protein-Bars/dp/B07Z45PTGP/,"            Built Bar 18 Pack Energy and Protein Bars - 100% Real Chocolate - High in Whey Protein and Fiber - Gluten Free, Natural Flavoring, No Preservatives (Peanut Butter)        ",4.0 out of 5 stars,/product-reviews/B07Z45PTGP/,33,prime,6
72,grocery,/Hershey-Chocolate-Calendar-Countdown-Christmas/dp/B07ZPLML3J/,"            1 Hershey Milk Chocolate Kisses, 1 Reeses Peanut Butter Cups and Pieces Candy Filled 2019 Holiday Advent Calendar, Countdown to Christmas, 13 3/4 Inch Each - Set of 2        ",not found,not found,not found,prime,7
73,grocery,/CrazyOutlet-Pack-Hersheys-Christmas-Chocolate/dp/B07YNV4KT2/,"            CrazyOutlet Pack - Hershey's Kisses Christmas Mix, Milk Chocolate Candy Green, Red and Silver Foil Wrappers, Bulk Holiday Candies, 2 Lbs        ",4.5 out of 5 stars,/product-reviews/B07YNV4KT2/,2,prime,7
74,grocery,/MS-Holiday-Chocolate-Christmas-38-ounce/dp/B07WSP4C8X/,"            M&M'S Holiday Peanut Chocolate Christmas Candy Party Size, 38-ounce Bag        ",not found,not found,not found,no prime,6
75,grocery,/Wawi-Calendar-Gourmet-Chocolate-Christmas/dp/B07Z2VBR55/,            Wawi Advent Calendar 2019 Set of 4 Gourmet Chocolate Treats 24 Days to Christmas        ,not found,not found,not found,prime,6
76,grocery,/Gingerbread-House-Addition-Holiday-Baking/dp/B07YBL6JMJ/,"            Gingerbread House Kit Addition; Gingerbread Man. Holiday Fun Baking For Kids - Includes: 8 Pre-Baked Cookies, 2 Multi-Colored Candies, Green Fondant, 3 Colors Icing, Decorating Bags & Tip, Bundled With (4) SEWANTA Candy Cup Holders        ",5.0 out of 5 stars,/product-reviews/B07YBL6JMJ/,6,prime,7
77,grocery,/Paqui-One-Chip-Challenge-2019/dp/B07XQJT4JF/,            Paqui One Chip Challenge 2019        ,3.6 out of 5 stars,/product-reviews/B07XQJT4JF/,16,prime,3
78,grocery,/think-High-Protein-Bars-Artificial/dp/B07Y35ZWG8/,"            think! High Protein Bars - Variety Pack, 20g Protein, 0-3g Sugar, No Artificial Sweeteners, Gluten Free, GMO Free, 2.1-2.2 oz bar (12 Count)        ",3.7 out of 5 stars,/product-reviews/B07Y35ZWG8/,"3,370",prime,7
79,grocery,/Bells-All-Natural-Seasoning-Flossers/dp/B07ZHPMFBR/,            Bell's All Natural Seasoning - 1 oz (Pack of 4) Bundled with 20ct Dental Flossers in a Prime Time Direct Sealed Bag        ,4.6 out of 5 stars,/product-reviews/B07ZHPMFBR/,3,prime,1
80,grocery,/Sprite-Winter-Spiced-Cranberry-Pack/dp/B07X8RG2H6/,"            Sprite Winter Spiced Cranberry, 12 Fl Oz (Pack Of 12)        ",3.0 out of 5 stars,/product-reviews/B07X8RG2H6/,7,no prime,7
81,grocery,/Creamer-Fresh-Butter-Coconut-Unsweetened/dp/B07ZPLNZ95/,"            Keto Creamer with MCT Oil, Farm Fresh Ghee, Cocoa Butter, Coconut Oil 8oz [Unsweetened - Must Be Blended] | Zero Carb Keto Coffee Creamer | Keto-friendly, Sugar Free        ",5.0 out of 5 stars,/product-reviews/B07ZPLNZ95/,31,prime,7
82,grocery,/LUV-Mini-Keto-Chocolate-Chips/dp/B07VS2TM82/,            LUV Mini Keto Chocolate Chips - 9 oz Sugar Free 80% Dark Chocolate Chips For Baking - Stevia Sweetened Low Net Carb Gluten Dairy Free Vegan Non GMO Keto Friendly Snack Candy        ,4.2 out of 5 stars,/product-reviews/B07VS2TM82/,29,prime,7
83,grocery,/No-Cow-Chocolate-Doughnut-Friendly/dp/B07Y8T2QVC/,"            No Cow Protein Bar, Chocolate Glazed Doughnut, 22g Plant Based Protein, Keto Friendly, Low Carb, Low Sugar, Dairy Free, Gluten Free, Vegan, High Fiber, Non-GMO, 12Count        ",4.0 out of 5 stars,/product-reviews/B07Y8T2QVC/,7,prime,3
84,grocery,/SAVERS-Candy-Flavors-50-Ounce-Party/dp/B07W7FMQ9R/,            LIFE SAVERS 5 Flavors Hard Candy 50-Ounce Party Size Bag        ,5.0 out of 5 stars,/product-reviews/B07W7FMQ9R/,3,prime,7
85,grocery,/Land-Lakes-Cocoa-Variety-34Count/dp/B07YFFG5SW/,            Land Lakes Cocoa Variety Pack 34Count Net Wt 42.5 Oz        ,not found,not found,not found,prime,2
86,grocery,/think-Keto-Protein-Bars-Artificial/dp/B07X4G521H/,"            think! Keto Protein Bars - Chocolate Peanut Butter Pie, 10g Protein, 4g Net Carbs, 2g Sugar, No Artificial Sweeteners, Gluten Free, GMO Free, Keto Certified, 1.4 oz bar (10 Count)        ",4.4 out of 5 stars,/product-reviews/B07X4G521H/,31,no prime,6
87,grocery,/Crafty-Cooking-Disney-Holiday-Gingerbread/dp/B07YP7CNW8/,            Crafty Cooking Kits Disney Frozen II Olaf's Holiday Ice Hut Gingerbread Cookie Kit - Contents Net Wt. 17.68 oz        ,2.0 out of 5 stars,/product-reviews/B07YP7CNW8/,3,prime,1
88,grocery,/MS-Peanut-Chocolate-Christmas-10-Ounce/dp/B07YWXP2NW/,"            M&M'S Peanut Butter Chocolate Christmas Candy, 10-Ounce Bag        ",not found,not found,not found,no prime,7
89,grocery,/Hydration-Electrolyte-Antioxidant-Naturally-Flavored/dp/B07YLD3ZR5/,"            Shine Water ""The New Hydration"" Vitamin D + Electrolyte + Antioxidant Water, Zero Sugar, Naturally Flavored, Made in The USA! 16.9oz. BPA Free Bottle (12 Pack) (VARIETY PACK)        ",4.9 out of 5 stars,/product-reviews/B07YLD3ZR5/,36,prime,6
90,grocery,/SNICKERS-Christmas-Chocolate-Assortment-49-70-ounce/dp/B07WGQS81Q/,"            M&M'S, SNICKERS, TWIX & MILK WAY Fun Size and Minis Size Christmas Chocolate Candy Assortment, 49.70-ounce Bag, 140 Pieces        ",not found,not found,not found,prime,7
91,grocery,/Organic-Hearts-Hulled-Preserve-Nutrition/dp/B07YJ11MGQ/,"            USA Grown Organic Hemp Hearts (Hulled Hemp Seeds) | 3 LB Bag | Cold Stored to Preserve Nutrition | Raw, Non GMO, Vegan, Gluten Free |        ",4.9 out of 5 stars,/product-reviews/B07YJ11MGQ/,10,no prime,6
92,grocery,/HERSHEYS-Chocolate-Amazing-Appreciation-Christmas/dp/B07YSM82Y7/,"            HERSHEY'S Milk Chocolate You're Amazing Appreciation Candy Bars for Christmas and Holiday Season, 4 oz Bars, 12 Count        ",4.5 out of 5 stars,/product-reviews/B07YSM82Y7/,157,prime,6
93,grocery,/Archie-Mcphee-Clam-Flavored-Stripes-Colorful/dp/B07XWFLV2V/,            Archie Mcphee Clamdy Candy Canes 3.8 Oz! Six Clam-Flavored Candy Canes! Gray And White Stripes Colorful Sweets! Tastes Like A Can Of Clam! Choose Your Flavor! (Clam)        ,not found,not found,not found,no prime,2
94,grocery,/Preservative-Enhancer-Gluten-Free-Excellent-Household/dp/B07Y25JM9S/,"            All Natural Citric Acid (30 Ounces) | Food Grade Meal Preservative and Flavor Enhancer | Non-GMO, Kosher and Gluten-Free | Excellent for Bath Bombs, Household Cleaning, Canning, Cooking & Baking        ",4.2 out of 5 stars,/product-reviews/B07Y25JM9S/,7,prime,3
95,grocery,/Gingerbread-Festive-Peppermint-Chocolate-Cookie/dp/B07YCT7G4L/,"            Gingerbread House Kit, Festive Peppermint & Chocolate Cookie House - Includes Pre-assembled House, 2 Candy Cane Cookies, White Peppermint-Flavored Icing, Red Icing, 4 Types of Candies, & (4) SEWANTA Candy Cup Holders        ",5.0 out of 5 stars,/product-reviews/B07YCT7G4L/,1,prime,7
96,grocery,/Pure-Protein-Nutritious-Support-Energy/dp/B07Y35ZWF9/,"            Pure Protein Bars, High Protein, Nutritious Scks to Support Energy, Low Sugar, Gluten Free, Lemon Cake, 1.76 Oz, Pack of 12        ",4.1 out of 5 stars,/product-reviews/B07Y35ZWF9/,"1,388",prime,3
97,grocery,/Market-Main-Classic-Compatible-Brewers/dp/B07YYMM66V/,"            Market & Main OneCup, Classic Hot Cocoa, Compatible with Keurig K-cup Brewers, 12 Count        ",3.9 out of 5 stars,/product-reviews/B07YYMM66V/,215,prime,7
98,grocery,/Brachs-bag-Favorites-Candy-Corn/dp/B07XPG2DG7/,            Brach's (1) bag Pie Favorites Candy Corn - Apple Pie & Pumpkin Pie Flavored Halloween/Fall Candy - Net Wt. 5 oz        ,3.4 out of 5 stars,/product-reviews/B07XPG2DG7/,9,prime,1
99,grocery,/Wildflower-Honeycomb-Honey-Natural-Wisconsin/dp/B07Y29X5C1/,"            Native Wildflower Honeycomb (3x4), Pure Comb Honey for Eating, All Natural and Raw from Wisconsin        ",5.0 out of 5 stars,/product-reviews/B07Y29X5C1/,2,prime,7
100,grocery,/MS-Holiday-Chocolate-Christmas-3-Ounce/dp/B07WNPDRSK/,"            M&M'S Holiday Milk Chocolate Christmas Candy, 3-Ounce Candy Cane        ",not found,not found,not found,no prime,7
1,fashion,/Christmas-Pajamas-One-Piece-Snowflake-Sleepwear/dp/B07XB4XG3J/,            Womens Christmas Pajamas Adult One-Piece Soft Flannel Plaid Snowflake Stitch Sleepwear        ,4.0 out of 5 stars,/product-reviews/B07XFB8RGP/,1,no prime,5
